9 10 14  18 215
9 10 14  19 221
9 10 15  1 116
9 10 15  2 122
9 10 15  3 128
9 10 15  4 134
9 10 15  5 140
9 10 15  6 146
9 10 15  7 152
9 10 15  8 158
9 10 15  9 164
9 10 15  10 170
9 10 15  11 176
9 10 15  12 182
9 10 15  13 188
9 10 15  14 194
9 10 15  15 200
9 10 15  16 206
9 10 15  17 212
9 10 15  18 218
9 10 15  19 224
9 10 16  1 119
9 10 16  2 125
9 10 16  3 131
9 10 16  4 137
9 10 16  5 143
9 10 16  6 149
9 10 16  7 155
9 10 16  8 161
9 10 16  9 167
9 10 16  10 173
9 10 16  11 179
9 10 16  12 185
9 10 16  13 191
9 10 16  14 197
9 10 16  15 203
9 10 16  16 209
9 10 16  17 215
9 10 16  18 221
9 10 16  19 227
9 10 17  1 122
9 10 17  2 128
9 10 17  3 134
9 10 17  4 140
9 10 17  5 146
9 10 17  6 152
9 10 17  7 158
9 10 17  8 164
9 10 17  9 170
9 10 17  10 176
9 10 17  11 182
9 10 17  12 188
9 10 17  13 194
9 10 17  14 200
9 10 17  15 206
9 10 17  16 212
9 10 17  17 218
9 10 17  18 224
9 10 17  19 230
9 10 18  1 125
9 10 18  2 131
9 10 18  3 137
9 10 18  4 143
9 10 18  5 149
9 10 18  6 155
9 10 18  7 161
9 10 18  8 167
9 10 18  9 173
9 10 18  10 179
9 10 18  11 185
9 10 18  12 191
9 10 18  13 197
9 10 18  14 203
9 10 18  15 209
9 10 18  16 215
9 10 18  17 221
9 10 18  18 227
9 10 18  19 233
9 10 19  1 128
9 10 19  2 134
9 10 19  3 140
9 10 19  4 146
9 10 19  5 152
9 10 19  6 158
9 10 19  7 164
9 10 19  8 170
9 10 19  9 176
9 10 19  10 182
9 10 19  11 188
9 10 19  12 194
9 10 19  13 200
9 10 19  14 206
9 10 19  15 212
9 10 19  16 218
9 10 19  17 224
9 10 19  18 230
9 10 19  19 236
9 11 1  1 76
9 11 1  2 82
9 11 1  3 88
9 11 1  4 94
9 11 1  5 100
9 11 1  6 106
9 11 1  7 112
9 11 1  8 118
9 11 1  9 124
9 11 1  10 130
9 11 1  11 136
9 11 1  12 142
9 11 1  13 148
9 11 1  14 154
9 11 1  15 160
9 11 1  16 166
9 11 1  17 172
9 11 1  18 178
9 11 1  19 184
9 11 2  1 79
9 11 2  2 85
9 11 2  3 91
9 11 2  4 97
9 11 2  5 103
9 11 2  6 109
9 11 2  7 115
9 11 2  8 121
9 11 2  9 127
9 11 2  10 133
9 11 2  11 139
9 11 2  12 145
9 11 2  13 151
9 11 2  14 157
9 11 2  15 163
9 11 2  16 169
9 11 2  17 175
9 11 2  18 181
9 11 2  19 187
9 11 3  1 82
9 11 3  2 88
9 11 3  3 94
9 11 3  4 100
9 11 3  5 106
9 11 3  6 112
9 11 3  7 118
9 11 3  8 124
9 11 3  9 130
9 11 3  10 136
9 11 3  11 142
9 11 3  12 148
9 11 3  13 154
9 11 3  14 160
9 11 3  15 166
9 11 3  16 172
9 11 3  17 178
9 11 3  18 184
9 11 3  19 190
9 11 4  1 85
9 11 4  2 91
9 11 4  3 97
9 11 4  4 103
9 11 4  5 109
9 11 4  6 115
9 11 4  7 121
9 11 4  8 127
9 11 4  9 133
9 11 4  10 139
9 11 4  11 145
9 11 4  12 151
9 11 4  13 157
9 11 4  14 163
9 11 4  15 169
9 11 4  16 175
9 11 4  17 181
9 11 4  18 187
9 11 4  19 193
9 11 5  1 88
9 11 5  2 94
9 11 5  3 100
9 11 5  4 106
9 11 5  5 112
9 11 5  6 118
9 11 5  7 124
9 11 5  8 130
9 11 5  9 136
9 11 5  10 142
9 11 5  11 148
9 11 5  12 154
9 11 5  13 160
9 11 5  14 166
9 11 5  15 172
9 11 5  16 178
9 11 5  17 184
9 11 5  18 190
9 11 5  19 196
9 11 6  1 91
9 11 6  2 97
9 11 6  3 103
9 11 6  4 109
9 11 6  5 115
9 11 6  6 121
9 11 6  7 127
9 11 6  8 133
9 11 6  9 139
9 11 6  10 145
9 11 6  11 151
9 11 6  12 157
9 11 6  13 163
9 11 6  14 169
9 11 6  15 175
9 11 6  16 181
9 11 6  17 187
9 11 6  18 193
9 11 6  19 199
9 11 7  1 94
9 11 7  2 100
9 11 7  3 106
9 11 7  4 112
9 11 7  5 118
9 11 7  6 124
9 11 7  7 130
9 11 7  8 136
9 11 7  9 142
9 11 7  10 148
9 11 7  11 154
9 11 7  12 160
9 11 7  13 166
9 11 7  14 172
9 11 7  15 178
9 11 7  16 184
9 11 7  17 190
9 11 7  18 196
9 11 7  19 202
9 11 8  1 97
9 11 8  2 103
9 11 8  3 109
9 11 8  4 115
9 11 8  5 121
9 11 8  6 127
9 11 8  7 133
9 11 8  8 139
9 11 8  9 145
9 11 8  10 151
9 11 8  11 157
9 11 8  12 163
9 11 8  13 169
9 11 8  14 175
9 11 8  15 181
9 11 8  16 187
9 11 8  17 193
9 11 8  18 199
9 11 8  19 205
9 11 9  1 100
9 11 9  2 106
9 11 9  3 112
9 11 9  4 118
9 11 9  5 124
9 11 9  6 130
9 11 9  7 136
9 11 9  8 142
9 11 9  9 148
9 11 9  10 154
9 11 9  11 160
9 11 9  12 166
9 11 9  13 172
9 11 9  14 178
9 11 9  15 184
9 11 9  16 190
9 11 9  17 196
9 11 9  18 202
9 11 9  19 208
9 11 10  1 103
9 11 10  2 109
9 11 10  3 115
9 11 10  4 121
9 11 10  5 127
9 11 10  6 133
9 11 10  7 139
9 11 10  8 145
9 11 10  9 151
9 11 10  10 157
9 11 10  11 163
9 11 10  12 169
9 11 10  13 175
9 11 10  14 181
9 11 10  15 187
9 11 10  16 193
9 11 10  17 199
9 11 10  18 205
9 11 10  19 211
9 11 11  1 106
9 11 11  2 112
9 11 11  3 118
9 11 11  4 124
9 11 11  5 130
9 11 11  6 136
9 11 11  7 142
9 11 11  8 148
9 11 11  9 154
9 11 11  10 160
9 11 11  11 166
9 11 11  12 172
9 11 11  13 178
9 11 11  14 184
9 11 11  15 190
9 11 11  16 196
9 11 11  17 202
9 11 11  18 208
9 11 11  19 214
9 11 12  1 109
9 11 12  2 115
9 11 12  3 121
9 11 12  4 127
9 11 12  5 133
9 11 12  6 139
9 11 12  7 145
9 11 12  8 151
9 11 12  9 157
9 11 12  10 163
9 11 12  11 169
9 11 12  12 175
9 11 12  13 181
9 11 12  14 187
9 11 12  15 193
9 11 12  16 199
9 11 12  17 205
9 11 12  18 211
9 11 12  19 217
9 11 13  1 112
9 11 13  2 118
9 11 13  3 124
9 11 13  4 130
9 11 13  5 136
9 11 13  6 142
9 11 13  7 148
9 11 13  8 154
9 11 13  9 160
9 11 13  10 166
9 11 13  11 172
9 11 13  12 178
9 11 13  13 184
9 11 13  14 190
9 11 13  15 196
9 11 13  16 202
9 11 13  17 208
9 11 13  18 214
9 11 13  19 220
9 11 14  1 115
9 11 14  2 121
9 11 14  3 127
9 11 14  4 133
9 11 14  5 139
9 11 14  6 145
9 11 14  7 151
9 11 14  8 157
9 11 14  9 163
9 11 14  10 169
9 11 14  11 175
9 11 14  12 181
9 11 14  13 187
9 11 14  14 193
9 11 14  15 199
9 11 14  16 205
9 11 14  17 211
9 11 14  18 217
9 11 14  19 223
9 11 15  1 118
9 11 15  2 124
9 11 15  3 130
9 11 15  4 136
9 11 15  5 142
9 11 15  6 148
9 11 15  7 154
9 11 15  8 160
9 11 15  9 166
9 11 15  10 172
9 11 15  11 178
9 11 15  12 184
9 11 15  13 190
9 11 15  14 196
9 11 15  15 202
9 11 15  16 208
9 11 15  17 214
9 11 15  18 220
9 11 15  19 226
9 11 16  1 121
9 11 16  2 127
9 11 16  3 133
9 11 16  4 139
9 11 16  5 145
9 11 16  6 151
9 11 16  7 157
9 11 16  8 163
9 11 16  9 169
9 11 16  10 175
9 11 16  11 181
9 11 16  12 187
9 11 16  13 193
9 11 16  14 199
9 11 16  15 205
9 11 16  16 211
9 11 16  17 217
9 11 16  18 223
9 11 16  19 229
9 11 17  1 124
9 11 17  2 130
9 11 17  3 136
9 11 17  4 142
9 11 17  5 148
9 11 17  6 154
9 11 17  7 160
9 11 17  8 166
9 11 17  9 172
9 11 17  10 178
9 11 17  11 184
9 11 17  12 190
9 11 17  13 196
9 11 17  14 202
9 11 17  15 208
9 11 17  16 214
9 11 17  17 220
9 11 17  18 226
9 11 17  19 232
9 11 18  1 127
9 11 18  2 133
9 11 18  3 139
9 11 18  4 145
9 11 18  5 151
9 11 18  6 157
9 11 18  7 163
9 11 18  8 169
9 11 18  9 175
9 11 18  10 181
9 11 18  11 187
9 11 18  12 193
9 11 18  13 199
9 11 18  14 205
9 11 18  15 211
9 11 18  16 217
9 11 18  17 223
9 11 18  18 229
9 11 18  19 235
9 11 19  1 130
9 11 19  2 136
9 11 19  3 142
9 11 19  4 148
9 11 19  5 154
9 11 19  6 160
9 11 19  7 166
9 11 19  8 172
9 11 19  9 178
9 11 19  10 184
9 11 19  11 190
9 11 19  12 196
9 11 19  13 202
9 11 19  14 208
9 11 19  15 214
9 11 19  16 220
9 11 19  17 226
9 11 19  18 232
9 11 19  19 238
9 12 1  1 78
9 12 1  2 84
9 12 1  3 90
9 12 1  4 96
9 12 1  5 102
9 12 1  6 108
9 12 1  7 114
9 12 1  8 120
9 12 1  9 126
9 12 1  10 132
9 12 1  11 138
9 12 1  12 144
9 12 1  13 150
9 12 1  14 156
9 12 1  15 162
9 12 1  16 168
9 12 1  17 174
9 12 1  18 180
9 12 1  19 186
9 12 2  1 81
9 12 2  2 87
9 12 2  3 93
9 12 2  4 99
9 12 2  5 105
9 12 2  6 111
9 12 2  7 117
9 12 2  8 123
9 12 2  9 129
9 12 2  10 135
9 12 2  11 141
9 12 2  12 147
9 12 2  13 153
9 12 2  14 159
9 12 2  15 165
9 12 2  16 171
9 12 2  17 177
9 12 2  18 183
9 12 2  19 189
9 12 3  1 84
9 12 3  2 90
9 12 3  3 96
9 12 3  4 102
9 12 3  5 108
9 12 3  6 114
9 12 3  7 120
9 12 3  8 126
9 12 3  9 132
9 12 3  10 138
9 12 3  11 144
9 12 3  12 150
9 12 3  13 156
9 12 3  14 162
9 12 3  15 168
9 12 3  16 174
9 12 3  17 180
9 12 3  18 186
9 12 3  19 192
9 12 4  1 87
9 12 4  2 93
9 12 4  3 99
9 12 4  4 105
9 12 4  5 111
9 12 4  6 117
9 12 4  7 123
9 12 4  8 129
9 12 4  9 135
9 12 4  10 141
9 12 4  11 147
9 12 4  12 153
9 12 4  13 159
9 12 4  14 165
9 12 4  15 171
9 12 4  16 177
9 12 4  17 183
9 12 4  18 189
9 12 4  19 195
9 12 5  1 90
9 12 5  2 96
9 12 5  3 102
9 12 5  4 108
9 12 5  5 114
9 12 5  6 120
9 12 5  7 126
9 12 5  8 132
9 12 5  9 138
9 12 5  10 144
9 12 5  11 150
9 12 5  12 156
9 12 5  13 162
9 12 5  14 168
9 12 5  15 174
9 12 5  16 180
9 12 5  17 186
9 12 5  18 192
9 12 5  19 198
9 12 6  1 93
9 12 6  2 99
9 12 6  3 105
9 12 6  4 111
9 12 6  5 117
9 12 6  6 123
9 12 6  7 129
9 12 6  8 135
9 12 6  9 141
9 12 6  10 147
9 12 6  11 153
9 12 6  12 159
9 12 6  13 165
9 12 6  14 171
9 12 6  15 177
9 12 6  16 183
9 12 6  17 189
9 12 6  18 195
9 12 6  19 201
9 12 7  1 96
9 12 7  2 102
9 12 7  3 108
9 12 7  4 114
9 12 7  5 120
9 12 7  6 126
9 12 7  7 132
9 12 7  8 138
9 12 7  9 144
9 12 7  10 150
9 12 7  11 156
9 12 7  12 162
9 12 7  13 168
9 12 7  14 174
9 12 7  15 180
9 12 7  16 186
9 12 7  17 192
9 12 7  18 198
9 12 7  19 204
9 12 8  1 99
9 12 8  2 105
9 12 8  3 111
9 12 8  4 117
9 12 8  5 123
9 12 8  6 129
9 12 8  7 135
9 12 8  8 141
9 12 8  9 147
9 12 8  10 153
9 12 8  11 159
9 12 8  12 165
9 12 8  13 171
9 12 8  14 177
9 12 8  15 183
9 12 8  16 189
9 12 8  17 195
9 12 8  18 201
9 12 8  19 207
9 12 9  1 102
9 12 9  2 108
9 12 9  3 114
9 12 9  4 120
9 12 9  5 126
9 12 9  6 132
9 12 9  7 138
9 12 9  8 144
9 12 9  9 150
9 12 9  10 156
9 12 9  11 162
9 12 9  12 168
9 12 9  13 174
9 12 9  14 180
9 12 9  15 186
9 12 9  16 192
9 12 9  17 198
9 12 9  18 204
9 12 9  19 210
9 12 10  1 105
9 12 10  2 111
9 12 10  3 117
9 12 10  4 123
9 12 10  5 129
9 12 10  6 135
9 12 10  7 141
9 12 10  8 147
9 12 10  9 153
9 12 10  10 159
9 12 10  11 165
9 12 10  12 171
9 12 10  13 177
9 12 10  14 183
9 12 10  15 189
9 12 10  16 195
9 12 10  17 201
9 12 10  18 207
9 12 10  19 213
9 12 11  1 108
9 12 11  2 114
9 12 11  3 120
9 12 11  4 126
9 12 11  5 132
9 12 11  6 138
9 12 11  7 144
9 12 11  8 150
9 12 11  9 156
9 12 11  10 162
9 12 11  11 168
9 12 11  12 174
9 12 11  13 180
9 12 11  14 186
9 12 11  15 192
9 12 11  16 198
9 12 11  17 204
9 12 11  18 210
9 12 11  19 216
9 12 12  1 111
9 12 12  2 117
9 12 12  3 123
9 12 12  4 129
9 12 12  5 135
9 12 12  6 141
9 12 12  7 147
9 12 12  8 153
9 12 12  9 159
9 12 12  10 165
9 12 12  11 171
9 12 12  12 177
9 12 12  13 183
9 12 12  14 189
9 12 12  15 195
9 12 12  16 201
9 12 12  17 207
9 12 12  18 213
9 12 12  19 219
9 12 13  1 114
9 12 13  2 120
9 12 13  3 126
9 12 13  4 132
9 12 13  5 138
9 12 13  6 144
9 12 13  7 150
9 12 13  8 156
9 12 13  9 162
9 12 13  10 168
9 12 13  11 174
9 12 13  12 180
9 12 13  13 186
9 12 13  14 192
9 12 13  15 198
9 12 13  16 204
9 12 13  17 210
9 12 13  18 216
9 12 13  19 222
9 12 14  1 117
9 12 14  2 123
9 12 14  3 129
9 12 14  4 135
9 12 14  5 141
9 12 14  6 147
9 12 14  7 153
9 12 14  8 159
9 12 14  9 165
9 12 14  10 171
9 12 14  11 177
9 12 14  12 183
9 12 14  13 189
9 12 14  14 195
9 12 14  15 201
9 12 14  16 207
9 12 14  17 213
9 12 14  18 219
9 12 14  19 225
9 12 15  1 120
9 12 15  2 126
9 12 15  3 132
9 12 15  4 138
9 12 15  5 144
9 12 15  6 150
9 12 15  7 156
9 12 15  8 162
9 12 15  9 168
9 12 15  10 174
9 12 15  11 180
9 12 15  12 186
9 12 15  13 192
9 12 15  14 198
9 12 15  15 204
9 12 15  16 210
9 12 15  17 216
9 12 15  18 222
9 12 15  19 228
9 12 16  1 123
9 12 16  2 129
9 12 16  3 135
9 12 16  4 141
9 12 16  5 147
9 12 16  6 153
9 12 16  7 159
9 12 16  8 165
9 12 16  9 171
9 12 16  10 177
9 12 16  11 183
9 12 16  12 189
9 12 16  13 195
9 12 16  14 201
9 12 16  15 207
9 12 16  16 213
9 12 16  17 219
9 12 16  18 225
9 12 16  19 231
9 12 17  1 126
9 12 17  2 132
9 12 17  3 138
9 12 17  4 144
9 12 17  5 150
9 12 17  6 156
9 12 17  7 162
9 12 17  8 168
9 12 17  9 174
9 12 17  10 180
9 12 17  11 186
9 12 17  12 192
9 12 17  13 198
9 12 17  14 204
9 12 17  15 210
9 12 17  16 216
9 12 17  17 222
9 12 17  18 228
9 12 17  19 234
9 12 18  1 129
9 12 18  2 135
9 12 18  3 141
9 12 18  4 147
9 12 18  5 153
9 12 18  6 159
9 12 18  7 165
9 12 18  8 171
9 12 18  9 177
9 12 18  10 183
9 12 18  11 189
9 12 18  12 195
9 12 18  13 201
9 12 18  14 207
9 12 18  15 213
9 12 18  16 219
9 12 18  17 225
9 12 18  18 231
9 12 18  19 237
9 12 19  1 132
9 12 19  2 138
9 12 19  3 144
9 12 19  4 150
9 12 19  5 156
9 12 19  6 162
9 12 19  7 168
9 12 19  8 174
9 12 19  9 180
9 12 19  10 186
9 12 19  11 192
9 12 19  12 198
9 12 19  13 204
9 12 19  14 210
9 12 19  15 216
9 12 19  16 222
9 12 19  17 228
9 12 19  18 234
9 12 19  19 240
9 13 1  1 80
9 13 1  2 86
9 13 1  3 92
9 13 1  4 98
9 13 1  5 104
9 13 1  6 110
9 13 1  7 116
9 13 1  8 122
9 13 1  9 128
9 13 1  10 134
9 13 1  11 140
9 13 1  12 146
9 13 1  13 152
9 13 1  14 158
9 13 1  15 164
9 13 1  16 170
9 13 1  17 176
9 13 1  18 182
9 13 1  19 188
9 13 2  1 83
9 13 2  2 89
9 13 2  3 95
9 13 2  4 101
9 13 2  5 107
9 13 2  6 113
9 13 2  7 119
9 13 2  8 125
9 13 2  9 131
9 13 2  10 137
9 13 2  11 143
9 13 2  12 149
9 13 2  13 155
9 13 2  14 161
9 13 2  15 167
9 13 2  16 173
9 13 2  17 179
9 13 2  18 185
9 13 2  19 191
9 13 3  1 86
9 13 3  2 92
9 13 3  3 98
9 13 3  4 104
9 13 3  5 110
9 13 3  6 116
9 13 3  7 122
9 13 3  8 128
9 13 3  9 134
9 13 3  10 140
9 13 3  11 146
9 13 3  12 152
9 13 3  13 158
9 13 3  14 164
9 13 3  15 170
9 13 3  16 176
9 13 3  17 182
9 13 3  18 188
9 13 3  19 194
9 13 4  1 89
9 13 4  2 95
9 13 4  3 101
9 13 4  4 107
9 13 4  5 113
9 13 4  6 119
9 13 4  7 125
9 13 4  8 131
9 13 4  9 137
9 13 4  10 143
9 13 4  11 149
9 13 4  12 155
9 13 4  13 161
9 13 4  14 167
9 13 4  15 173
9 13 4  16 179
9 13 4  17 185
9 13 4  18 191
9 13 4  19 197
9 13 5  1 92
9 13 5  2 98
9 13 5  3 104
9 13 5  4 110
9 13 5  5 116
9 13 5  6 122
9 13 5  7 128
9 13 5  8 134
9 13 5  9 140
9 13 5  10 146
9 13 5  11 152
9 13 5  12 158
9 13 5  13 164
9 13 5  14 170
9 13 5  15 176
9 13 5  16 182
9 13 5  17 188
9 13 5  18 194
9 13 5  19 200
9 13 6  1 95
9 13 6  2 101
9 13 6  3 107
9 13 6  4 113
9 13 6  5 119
9 13 6  6 125
9 13 6  7 131
9 13 6  8 137
9 13 6  9 143
9 13 6  10 149
9 13 6  11 155
9 13 6  12 161
9 13 6  13 167
9 13 6  14 173
9 13 6  15 179
9 13 6  16 185
9 13 6  17 191
9 13 6  18 197
9 13 6  19 203
9 13 7  1 98
9 13 7  2 104
9 13 7  3 110
9 13 7  4 116
9 13 7  5 122
9 13 7  6 128
9 13 7  7 134
9 13 7  8 140
9 13 7  9 146
9 13 7  10 152
9 13 7  11 158
9 13 7  12 164
9 13 7  13 170
9 13 7  14 176
9 13 7  15 182
9 13 7  16 188
9 13 7  17 194
9 13 7  18 200
9 13 7  19 206
9 13 8  1 101
9 13 8  2 107
9 13 8  3 113
9 13 8  4 119
9 13 8  5 125
9 13 8  6 131
9 13 8  7 137
9 13 8  8 143
9 13 8  9 149
9 13 8  10 155
9 13 8  11 161
9 13 8  12 167
9 13 8  13 173
9 13 8  14 179
9 13 8  15 185
9 13 8  16 191
9 13 8  17 197
9 13 8  18 203
9 13 8  19 209
9 13 9  1 104
9 13 9  2 110
9 13 9  3 116
9 13 9  4 122
9 13 9  5 128
9 13 9  6 134
9 13 9  7 140
9 13 9  8 146
9 13 9  9 152
9 13 9  10 158
9 13 9  11 164
9 13 9  12 170
9 13 9  13 176
9 13 9  14 182
9 13 9  15 188
9 13 9  16 194
9 13 9  17 200
9 13 9  18 206
9 13 9  19 212
9 13 10  1 107
9 13 10  2 113
9 13 10  3 119
9 13 10  4 125
9 13 10  5 131
9 13 10  6 137
9 13 10  7 143
9 13 10  8 149
9 13 10  9 155
9 13 10  10 161
9 13 10  11 167
9 13 10  12 173
9 13 10  13 179
9 13 10  14 185
9 13 10  15 191
9 13 10  16 197
9 13 10  17 203
9 13 10  18 209
9 13 10  19 215
9 13 11  1 110
9 13 11  2 116
9 13 11  3 122
9 13 11  4 128
9 13 11  5 134
9 13 11  6 140
9 13 11  7 146
9 13 11  8 152
9 13 11  9 158
9 13 11  10 164
9 13 11  11 170
9 13 11  12 176
9 13 11  13 182
9 13 11  14 188
9 13 11  15 194
9 13 11  16 200
9 13 11  17 206
9 13 11  18 212
9 13 11  19 218
9 13 12  1 113
9 13 12  2 119
9 13 12  3 125
9 13 12  4 131
9 13 12  5 137
9 13 12  6 143
9 13 12  7 149
9 13 12  8 155
9 13 12  9 161
9 13 12  10 167
9 13 12  11 173
9 13 12  12 179
9 13 12  13 185
9 13 12  14 191
9 13 12  15 197
9 13 12  16 203
9 13 12  17 209
9 13 12  18 215
9 13 12  19 221
9 13 13  1 116
9 13 13  2 122
9 13 13  3 128
9 13 13  4 134
9 13 13  5 140
9 13 13  6 146
9 13 13  7 152
9 13 13  8 158
9 13 13  9 164
9 13 13  10 170
9 13 13  11 176
9 13 13  12 182
9 13 13  13 188
9 13 13  14 194
9 13 13  15 200
9 13 13  16 206
9 13 13  17 212
9 13 13  18 218
9 13 13  19 224
9 13 14  1 119
9 13 14  2 125
9 13 14  3 131
9 13 14  4 137
9 13 14  5 143
9 13 14  6 149
9 13 14  7 155
9 13 14  8 161
9 13 14  9 167
9 13 14  10 173
9 13 14  11 179
9 13 14  12 185
9 13 14  13 191
9 13 14  14 197
9 13 14  15 203
9 13 14  16 209
9 13 14  17 215
9 13 14  18 221
9 13 14  19 227
9 13 15  1 122
9 13 15  2 128
9 13 15  3 134
9 13 15  4 140
9 13 15  5 146
9 13 15  6 152
9 13 15  7 158
9 13 15  8 164
9 13 15  9 170
9 13 15  10 176
9 13 15  11 182
9 13 15  12 188
9 13 15  13 194
9 13 15  14 200
9 13 15  15 206
9 13 15  16 212
9 13 15  17 218
9 13 15  18 224
9 13 15  19 230
9 13 16  1 125
9 13 16  2 131
9 13 16  3 137
9 13 16  4 143
9 13 16  5 149
9 13 16  6 155
9 13 16  7 161
9 13 16  8 167
9 13 16  9 173
9 13 16  10 179
9 13 16  11 185
9 13 16  12 191
9 13 16  13 197
9 13 16  14 203
9 13 16  15 209
9 13 16  16 215
9 13 16  17 221
9 13 16  18 227
9 13 16  19 233
9 13 17  1 128
9 13 17  2 134
9 13 17  3 140
9 13 17  4 146
9 13 17  5 152
9 13 17  6 158
9 13 17  7 164
9 13 17  8 170
9 13 17  9 176
9 13 17  10 182
9 13 17  11 188
9 13 17  12 194
9 13 17  13 200
9 13 17  14 206
9 13 17  15 212
9 13 17  16 218
9 13 17  17 224
9 13 17  18 230
9 13 17  19 236
9 13 18  1 131
9 13 18  2 137
9 13 18  3 143
9 13 18  4 149
9 13 18  5 155
9 13 18  6 161
9 13 18  7 167
9 13 18  8 173
9 13 18  9 179
9 13 18  10 185
9 13 18  11 191
9 13 18  12 197
9 13 18  13 203
9 13 18  14 209
9 13 18  15 215
9 13 18  16 221
9 13 18  17 227
9 13 18  18 233
9 13 18  19 239
9 13 19  1 134
9 13 19  2 140
9 13 19  3 146
9 13 19  4 152
9 13 19  5 158
9 13 19  6 164
9 13 19  7 170
9 13 19  8 176
9 13 19  9 182
9 13 19  10 188
9 13 19  11 194
9 13 19  12 200
9 13 19  13 206
9 13 19  14 212
9 13 19  15 218
9 13 19  16 224
9 13 19  17 230
9 13 19  18 236
9 13 19  19 242
9 14 1  1 82
9 14 1  2 88
9 14 1  3 94
9 14 1  4 100
9 14 1  5 106
9 14 1  6 112
9 14 1  7 118
9 14 1  8 124
9 14 1  9 130
9 14 1  10 136
9 14 1  11 142
9 14 1  12 148
9 14 1  13 154
9 14 1  14 160
9 14 1  15 166
9 14 1  16 172
9 14 1  17 178
9 14 1  18 184
9 14 1  19 190
9 14 2  1 85
9 14 2  2 91
9 14 2  3 97
9 14 2  4 103
9 14 2  5 109
9 14 2  6 115
9 14 2  7 121
9 14 2  8 127
9 14 2  9 133
9 14 2  10 139
9 14 2  11 145
9 14 2  12 151
9 14 2  13 157
9 14 2  14 163
9 14 2  15 169
9 14 2  16 175
9 14 2  17 181
9 14 2  18 187
9 14 2  19 193
9 14 3  1 88
9 14 3  2 94
9 14 3  3 100
9 14 3  4 106
9 14 3  5 112
9 14 3  6 118
9 14 3  7 124
9 14 3  8 130
9 14 3  9 136
9 14 3  10 142
9 14 3  11 148
9 14 3  12 154
9 14 3  13 160
9 14 3  14 166
9 14 3  15 172
9 14 3  16 178
9 14 3  17 184
9 14 3  18 190
9 14 3  19 196
9 14 4  1 91
9 14 4  2 97
9 14 4  3 103
9 14 4  4 109
9 14 4  5 115
9 14 4  6 121
9 14 4  7 127
9 14 4  8 133
9 14 4  9 139
9 14 4  10 145
9 14 4  11 151
9 14 4  12 157
9 14 4  13 163
9 14 4  14 169
9 14 4  15 175
9 14 4  16 181
9 14 4  17 187
9 14 4  18 193
9 14 4  19 199
9 14 5  1 94
9 14 5  2 100
9 14 5  3 106
9 14 5  4 112
9 14 5  5 118
9 14 5  6 124
9 14 5  7 130
9 14 5  8 136
9 14 5  9 142
9 14 5  10 148
9 14 5  11 154
9 14 5  12 160
9 14 5  13 166
9 14 5  14 172
9 14 5  15 178
9 14 5  16 184
9 14 5  17 190
9 14 5  18 196
9 14 5  19 202
9 14 6  1 97
9 14 6  2 103
9 14 6  3 109
9 14 6  4 115
9 14 6  5 121
9 14 6  6 127
9 14 6  7 133
9 14 6  8 139
9 14 6  9 145
9 14 6  10 151
9 14 6  11 157
9 14 6  12 163
9 14 6  13 169
9 14 6  14 175
9 14 6  15 181
9 14 6  16 187
9 14 6  17 193
9 14 6  18 199
9 14 6  19 205
9 14 7  1 100
9 14 7  2 106
9 14 7  3 112
9 14 7  4 118
9 14 7  5 124
9 14 7  6 130
9 14 7  7 136
9 14 7  8 142
9 14 7  9 148
9 14 7  10 154
9 14 7  11 160
9 14 7  12 166
9 14 7  13 172
9 14 7  14 178
9 14 7  15 184
9 14 7  16 190
9 14 7  17 196
9 14 7  18 202
9 14 7  19 208
9 14 8  1 103
9 14 8  2 109
9 14 8  3 115
9 14 8  4 121
9 14 8  5 127
9 14 8  6 133
9 14 8  7 139
9 14 8  8 145
9 14 8  9 151
9 14 8  10 157
9 14 8  11 163
9 14 8  12 169
9 14 8  13 175
9 14 8  14 181
9 14 8  15 187
9 14 8  16 193
9 14 8  17 199
9 14 8  18 205
9 14 8  19 211
9 14 9  1 106
9 14 9  2 112
9 14 9  3 118
9 14 9  4 124
9 14 9  5 130
9 14 9  6 136
9 14 9  7 142
9 14 9  8 148
9 14 9  9 154
9 14 9  10 160
9 14 9  11 166
9 14 9  12 172
9 14 9  13 178
9 14 9  14 184
9 14 9  15 190
9 14 9  16 196
9 14 9  17 202
9 14 9  18 208
9 14 9  19 214
9 14 10  1 109
9 14 10  2 115
9 14 10  3 121
9 14 10  4 127
9 14 10  5 133
9 14 10  6 139
9 14 10  7 145
9 14 10  8 151
9 14 10  9 157
9 14 10  10 163
9 14 10  11 169
9 14 10  12 175
9 14 10  13 181
9 14 10  14 187
9 14 10  15 193
9 14 10  16 199
9 14 10  17 205
9 14 10  18 211
9 14 10  19 217
9 14 11  1 112
9 14 11  2 118
9 14 11  3 124
9 14 11  4 130
9 14 11  5 136
9 14 11  6 142
9 14 11  7 148
9 14 11  8 154
9 14 11  9 160
9 14 11  10 166
9 14 11  11 172
9 14 11  12 178
9 14 11  13 184
9 14 11  14 190
9 14 11  15 196
9 14 11  16 202
9 14 11  17 208
9 14 11  18 214
9 14 11  19 220
9 14 12  1 115
9 14 12  2 121
9 14 12  3 127
9 14 12  4 133
9 14 12  5 139
9 14 12  6 145
9 14 12  7 151
9 14 12  8 157
9 14 12  9 163
9 14 12  10 169
9 14 12  11 175
